year,condition,cylinders,fuel,miles,status,transmission,drive,type,color,manufacturer,price_cad
1990.0,fair,6 ,gas,97789.0,clean,automatic,fwd,sedan,white,oldsmobile,1088.0
1998.0,good,4 ,gas,215386.0,clean,automatic,fwd,sedan,other,toyota,4420.0
2012.0,good,4 ,gas,105001.0,clean,automatic,4wd,SUV,other,Suzuki,10132.0
2004.0,fair,6 ,gas,151000.0,clean,automatic,rwd,pickup,other,chevrolet,4760.0
2011.0,excellent,8 ,gas,79970.0,clean,automatic,rwd,convertible,unknown,bmw,29240.000000000004
2016.0,like new,4 ,gas,83680.0,clean,automatic,fwd,sedan,white,kia,15124.560000000001
2008.0,excellent,8 ,diesel,207080.0,clean,automatic,rwd,pickup,white,F350,21624.0
2002.0,excellent,6 ,gas,190328.0,clean,automatic,rwd,truck,unknown,ford,9374.480000000001
2016.0,unknown,4 ,gas,70487.0,clean,automatic,4wd,truck,white,ford,46238.64000000001
2011.0,good,6 ,gas,135000.0,clean,automatic,4wd,SUV,unknown,ford,13566.000000000002
2019.0,unknown,4 ,gas,8959.0,clean,automatic,4wd,SUV,silver,volvo,54393.200000000004
2021.0,unknown,4 ,gas,4.0,clean,automatic,fwd,hatchback,other,kia,30661.2
2014.0,unknown,6 ,gas,120616.0,clean,automatic,fwd,mini-van,other,toyota,21753.2
2007.0,unknown,4 ,gas,108860.0,clean,automatic,fwd,sedan,other,chevrolet,8158.64
2015.0,good,6 ,gas,90450.0,clean,automatic,fwd,SUV,silver,ford,25826.4
2009.0,excellent,4 ,gas,98455.0,clean,manual,fwd,sedan,other,mazda,8833.2
2005.0,excellent,4 ,gas,66500.0,clean,automatic,fwd,sedan,black,nissan,8840.0
2019.0,good,4 ,other,11717.0,clean,other,rwd,sedan,other,Genesis,54386.4
2002.0,good,6 ,gas,213000.0,clean,automatic,fwd,sedan,other,honda,3128.0
2017.0,good,4 ,gas,9962.0,clean,other,rwd,sedan,silver,jaguar,38882.4
2016.0,excellent,4 ,gas,54710.0,clean,automatic,4wd,sedan,black,audi,29918.640000000003
2018.0,good,4 ,gas,64230.0,clean,other,fwd,sedan,silver,kia,24466.4
2010.0,unknown,4 ,gas,30100.0,rebuilt,automatic,fwd,sedan,silver,chevrolet,8566.640000000001
2012.0,unknown,4 ,gas,124471.0,clean,automatic,fwd,SUV,white,chevrolet,11628.0
2007.0,excellent,4 ,gas,184556.0,rebuilt,automatic,fwd,sedan,white,honda,6385.200000000001
2002.0,fair,6 ,gas,243263.0,clean,automatic,4wd,SUV,other,bmw,2176.0
2008.0,excellent,4 ,gas,157000.0,salvage,manual,4wd,SUV,silver,suzuki,5848.0
2013.0,excellent,6 ,gas,145000.0,clean,automatic,4wd,SUV,black,nissan,16318.640000000001
2018.0,good,6 ,other,26732.0,clean,other,4wd,pickup,unknown,ford,46226.4
2015.0,excellent,6 ,gas,162179.0,clean,automatic,4wd,mini-van,other,toyota,21456.72
2000.0,excellent,4 ,gas,173000.0,clean,automatic,fwd,sedan,silver,honda,8158.64
2016.0,excellent,8 ,gas,57457.0,clean,automatic,4wd,SUV,black,land,65273.200000000004
2016.0,good,4 ,gas,45611.0,clean,automatic,rwd,sedan,black,bmw,35346.4
2014.0,excellent,6 ,gas,144000.0,clean,automatic,4wd,pickup,black,nissan,19033.2
2014.0,unknown,8 ,diesel,92998.0,clean,automatic,4wd,truck,unknown,gmc,59838.64000000001
2008.0,unknown,4 ,gas,179304.0,clean,manual,fwd,sedan,silver,honda,6256.0
1995.0,excellent,6 ,gas,59000.0,clean,automatic,rwd,truck,white,ford,19040.0
2006.0,good,6 ,gas,110300.0,clean,automatic,4wd,truck,silver,honda,16306.400000000001
2019.0,good,4 ,gas,8629.0,clean,other,fwd,hatchback,other,toyota,33986.4
2001.0,excellent,4 ,gas,144000.0,clean,automatic,fwd,sedan,black,toyota,3398.6400000000003
2010.0,unknown,8 ,gas,167317.0,clean,automatic,4wd,SUV,other,toyota,35355.920000000006
1999.0,good,8 ,gas,234000.0,clean,automatic,4wd,SUV,black,toyota,16320.000000000002
2015.0,fair,6 ,gas,119000.0,clean,automatic,fwd,SUV,other,nissan,15640.000000000002
2016.0,good,4 ,other,64923.0,clean,other,fwd,hatchback,other,Scion,21202.4
2005.0,fair,6 ,gas,172000.0,clean,automatic,4wd,sedan,black,bmw,3400.0000000000005
2013.0,unknown,6 ,gas,111886.0,clean,automatic,fwd,SUV,silver,chevrolet,14807.68
2015.0,unknown,8 ,gas,94042.0,clean,automatic,4wd,truck,white,gmc,40426.0
2018.0,good,4 ,diesel,47829.0,clean,other,fwd,sedan,unknown,honda,31266.4
2014.0,unknown,8 ,gas,166326.0,clean,automatic,4wd,pickup,white,ford,42092.0
2015.0,excellent,8 ,gas,142900.0,clean,automatic,rwd,truck,white,chevrolet,40800.0
2016.0,good,4 ,gas,19586.0,clean,other,fwd,hatchback,white,chevrolet,22562.4
2013.0,unknown,4 ,other,83746.0,clean,automatic,4wd,truck,white,chevrolet,43507.76
2006.0,good,6 ,gas,111585.0,clean,automatic,fwd,sedan,other,hyundai,7820.000000000001
2013.0,good,4 ,electric,62588.0,clean,other,rwd,sedan,white,tesla,44866.4
2019.0,good,4 ,gas,16554.0,clean,other,rwd,sedan,other,Genesis,45682.4
2014.0,unknown,4 ,gas,118791.0,clean,automatic,4wd,SUV,black,ford,25153.2
2016.0,excellent,6 ,gas,42616.0,clean,automatic,fwd,mini-van,silver,toyota,33318.64
2005.0,good,6 ,gas,146000.0,clean,automatic,fwd,mini-van,black,honda,7888.000000000001
2013.0,unknown,6 ,gas,68528.0,clean,automatic,4wd,truck,white,toyota,42153.200000000004
2001.0,unknown,4 ,gas,174913.0,clean,automatic,fwd,sedan,silver,honda,3398.6400000000003
2010.0,excellent,4 ,hybrid,125750.0,clean,automatic,fwd,hatchback,other,toyota,10329.2
2017.0,unknown,4 ,diesel,60119.0,clean,automatic,4wd,truck,other,ford,95198.64000000001
2004.0,unknown,4 ,gas,158085.0,clean,automatic,fwd,pickup,unknown,gmc,9506.400000000001
2013.0,good,8 ,diesel,98689.0,clean,automatic,4wd,truck,white,ford,67986.40000000001
2013.0,unknown,4 ,other,63005.0,clean,automatic,4wd,pickup,unknown,chevrolet,33923.840000000004
2017.0,excellent,8 ,gas,16664.0,clean,automatic,4wd,truck,other,gmc,51544.00000000001
2019.0,unknown,4 ,gas,31043.0,clean,automatic,fwd,hatchback,unknown,honda,32044.320000000003
2013.0,unknown,4 ,gas,48721.0,clean,manual,fwd,hatchback,black,ford,28558.640000000003
2015.0,excellent,6 ,gas,146347.0,clean,automatic,4wd,truck,other,chevrolet,28492.000000000004
2014.0,excellent,6 ,gas,111831.0,clean,automatic,4wd,truck,other,gmc,37383.68
2010.0,excellent,6 ,gas,150321.0,clean,automatic,fwd,mini-van,silver,honda,6793.200000000001
2006.0,unknown,8 ,gas,112215.0,clean,automatic,4wd,pickup,other,toyota,35355.920000000006
2020.0,unknown,8 ,diesel,12846.0,clean,automatic,4wd,truck,other,ford,122398.64000000001
2011.0,excellent,8 ,gas,156000.0,clean,automatic,4wd,truck,white,ford,14960.000000000002
2008.0,good,8 ,gas,83459.0,clean,automatic,rwd,truck,white,ford,38066.4
2010.0,fair,4 ,gas,200000.0,clean,automatic,fwd,van,other,ford,3196.0000000000005
2003.0,excellent,6 ,gas,155000.0,clean,automatic,4wd,SUV,silver,ford,4420.0
2011.0,unknown,4 ,gas,124844.0,clean,automatic,fwd,sedan,silver,honda,10200.0
2004.0,good,8 ,gas,202000.0,clean,automatic,4wd,SUV,other,ford,5032.0
1998.0,excellent,6 ,gas,110396.0,clean,automatic,fwd,sedan,other,ford,2577.2000000000003
2017.0,unknown,4 ,gas,19552.0,clean,automatic,fwd,sedan,unknown,mazda,297.84000000000003
2019.0,excellent,6 ,gas,21724.0,clean,automatic,rwd,van,white,ford,47294.0
2003.0,fair,4 ,gas,158222.0,clean,automatic,fwd,sedan,other,mazda,5848.0
2009.0,good,8 ,gas,179935.0,clean,automatic,4wd,pickup,black,chevrolet,16252.000000000002
2014.0,unknown,4 ,gas,106319.0,clean,automatic,fwd,pickup,unknown,toyota,32633.2
2018.0,unknown,4 ,gas,6802.0,clean,automatic,fwd,sedan,silver,toyota,23109.120000000003
2015.0,good,8 ,gas,84498.0,clean,automatic,rwd,sedan,other,chevrolet,44866.4
2015.0,good,4 ,gas,143035.0,clean,automatic,4wd,SUV,white,ford,13593.2
2007.0,unknown,4 ,gas,191003.0,clean,automatic,4wd,SUV,other,gmc,12233.2
2005.0,good,6 ,gas,181312.0,clean,automatic,rwd,truck,other,chevrolet,6657.200000000001
1997.0,good,4 ,gas,239334.0,clean,manual,fwd,sedan,white,toyota,1904.0000000000002
2016.0,excellent,8 ,diesel,101022.0,clean,automatic,4wd,truck,silver,ford,51673.200000000004
2020.0,unknown,4 ,gas,44114.0,clean,automatic,4wd,SUV,silver,chevrolet,405.28000000000003
2016.0,good,4 ,other,34940.0,clean,other,4wd,pickup,other,chevrolet,42146.4
2016.0,good,6 ,gas,17302.0,clean,other,4wd,pickup,other,chevrolet,40786.4
2019.0,good,4 ,gas,22243.0,clean,other,fwd,sedan,other,kia,29906.4
2000.0,excellent,8 ,diesel,180000.0,clean,automatic,4wd,SUV,white,ford,32640.000000000004
2016.0,good,8 ,gas,23190.0,clean,other,4wd,pickup,black,gmc,50306.4
2019.0,unknown,4 ,gas,66759.0,clean,automatic,fwd,SUV,white,kia,23080.56
2013.0,like new,4 ,gas,103200.0,clean,automatic,fwd,SUV,other,gmc,14958.640000000001
2019.0,excellent,4 ,gas,102115.0,clean,automatic,fwd,sedan,other,nissan,20393.2
2018.0,unknown,6 ,gas,32657.0,clean,automatic,4wd,SUV,silver,ford,43520.0
2019.0,excellent,6 ,gas,35003.0,clean,automatic,4wd,SUV,silver,ford,44873.200000000004
2010.0,excellent,4 ,gas,81302.0,clean,automatic,fwd,SUV,silver,ford,14610.480000000001
2018.0,like new,4 ,gas,75769.0,clean,automatic,fwd,sedan,white,nissan,18768.0
2013.0,excellent,6 ,gas,80951.0,clean,automatic,4wd,truck,unknown,honda,32626.4
2004.0,good,8 ,gas,115000.0,clean,automatic,4wd,SUV,silver,gmc,9520.0
2004.0,excellent,4 ,gas,140000.0,clean,manual,fwd,sedan,silver,ford,3944.0000000000005
2017.0,excellent,4 ,gas,48500.0,salvage,automatic,rwd,sedan,silver,ford,13600.000000000002
2003.0,excellent,6 ,gas,150000.0,clean,automatic,rwd,SUV,other,chevrolet,5440.0
2018.0,unknown,8 ,gas,42009.0,clean,automatic,rwd,sedan,black,dodge,40113.200000000004
2013.0,excellent,8 ,gas,53800.0,clean,manual,rwd,convertible,white,ford,33320.0
2011.0,fair,4 ,gas,160000.0,clean,automatic,rwd,sedan,black,chevrolet,4078.6400000000003
2016.0,good,4 ,gas,7076.0,clean,automatic,fwd,sedan,other,chevrolet,21202.4
2020.0,excellent,4 ,gas,1233.0,clean,automatic,4wd,SUV,white,ford,31947.760000000002
2010.0,excellent,4 ,gas,101894.0,clean,automatic,rwd,sedan,white,kia,7337.200000000001
2016.0,good,4 ,gas,9570.0,clean,other,fwd,sedan,unknown,hyundai,23922.4
2013.0,excellent,4 ,gas,128000.0,clean,automatic,fwd,sedan,black,hyundai,9452.0
1994.0,excellent,6 ,gas,82096.0,clean,automatic,rwd,truck,white,chevrolet,5440.0
2020.0,excellent,4 ,gas,24961.0,clean,automatic,4wd,pickup,unknown,chevrolet,55757.280000000006
2015.0,excellent,4 ,gas,146247.0,clean,automatic,fwd,SUV,other,chevrolet,10878.640000000001
2017.0,excellent,6 ,gas,47675.0,clean,automatic,fwd,SUV,silver,honda,1101.6000000000001
2007.0,unknown,4 ,gas,169500.0,clean,automatic,4wd,SUV,other,toyota,24473.2
2014.0,unknown,4 ,gas,65475.0,clean,automatic,fwd,SUV,silver,hyundai,19794.800000000003
2013.0,good,8 ,gas,136771.0,clean,automatic,4wd,truck,other,ford,28553.2
2016.0,unknown,4 ,gas,121287.0,clean,automatic,fwd,SUV,white,mazda,17666.4
2015.0,unknown,6 ,gas,126349.0,clean,automatic,rwd,SUV,other,ford,28530.08
2019.0,good,4 ,gas,40319.0,clean,other,fwd,sedan,other,honda,33442.4
2015.0,good,4 ,gas,25889.0,clean,other,fwd,sedan,unknown,toyota,23922.4
2020.0,unknown,4 ,gas,41178.0,clean,automatic,4wd,truck,white,gmc,80238.64
2019.0,excellent,4 ,gas,12000.0,rebuilt,automatic,fwd,sedan,other,ford,13598.640000000001
2014.0,excellent,6 ,gas,144000.0,clean,automatic,4wd,pickup,black,nissan,19033.2
2018.0,unknown,4 ,gas,39323.0,clean,automatic,fwd,sedan,other,toyota,21753.2
2013.0,excellent,4 ,gas,77698.0,clean,automatic,fwd,hatchback,other,kia,17544.0
2018.0,good,4 ,electric,12514.0,clean,other,rwd,hatchback,other,bmw,39426.4
2018.0,unknown,4 ,gas,27180.0,clean,automatic,fwd,sedan,other,hyundai,134.64000000000001
2009.0,unknown,4 ,gas,176063.0,clean,automatic,fwd,sedan,silver,toyota,10812.0
2004.0,fair,4 ,gas,195000.0,clean,automatic,rwd,sedan,silver,nissan,16320.000000000002
2015.0,excellent,6 ,gas,32.0,salvage,manual,4wd,pickup,other,4WD,42751.600000000006
2016.0,excellent,4 ,gas,67562.0,clean,automatic,fwd,sedan,white,dodge,12233.2
2018.0,unknown,4 ,gas,31720.0,clean,automatic,4wd,SUV,silver,ford,25704.000000000004
2003.0,fair,8 ,gas,215750.0,clean,automatic,rwd,pickup,other,ford,6664.000000000001
2006.0,excellent,8 ,gas,191289.0,clean,automatic,4wd,SUV,other,toyota,17673.2
2016.0,unknown,4 ,gas,34338.0,clean,automatic,fwd,sedan,silver,nissan,16313.2
2014.0,excellent,8 ,gas,166380.0,clean,automatic,4wd,truck,black,ford,31212.000000000004
2015.0,excellent,4 ,gas,104619.0,clean,automatic,4wd,SUV,other,nissan,13593.2
2007.0,excellent,8 ,gas,146000.0,clean,automatic,4wd,truck,other,chevrolet,20264.0
2013.0,excellent,6 ,gas,182000.0,clean,automatic,4wd,truck,black,toyota,27064.000000000004
2007.0,excellent,4 ,gas,94000.0,clean,automatic,fwd,sedan,other,kia,4692.0
2018.0,unknown,4 ,gas,30491.0,clean,automatic,fwd,sedan,other,honda,22433.2
2008.0,excellent,8 ,gas,149584.0,clean,automatic,4wd,pickup,other,gmc,19033.2
2019.0,good,8 ,gas,14222.0,clean,other,4wd,pickup,other,gmc,49762.4
2014.0,unknown,6 ,gas,112221.0,clean,automatic,4wd,SUV,black,audi,30593.2
2011.0,unknown,4 ,gas,62117.0,clean,automatic,rwd,sedan,other,dodge,20393.2
2017.0,unknown,4 ,gas,38223.0,clean,automatic,fwd,sedan,unknown,honda,23113.2
2004.0,good,4 ,gas,178318.0,clean,automatic,4wd,pickup,black,ford,9513.2
2015.0,excellent,8 ,gas,137252.0,clean,automatic,rwd,SUV,white,chevrolet,42153.200000000004
2018.0,unknown,4 ,gas,51550.0,clean,automatic,fwd,hatchback,unknown,kia,21080.0
2004.0,unknown,8 ,gas,40896.0,clean,automatic,rwd,convertible,other,chevrolet,31273.2
2012.0,good,4 ,gas,60589.0,clean,other,fwd,hatchback,white,Scion,17122.4
2015.0,excellent,8 ,gas,112000.0,clean,manual,4wd,SUV,white,dodge,27200.000000000004
2019.0,unknown,6 ,gas,69331.0,clean,automatic,4wd,pickup,other,toyota,57113.200000000004
2011.0,excellent,4 ,gas,139689.0,clean,automatic,fwd,sedan,unknown,mazda,8158.64
2005.0,unknown,6 ,gas,141514.0,clean,automatic,4wd,pickup,white,dodge,10744.0
2007.0,unknown,4 ,gas,146195.0,clean,automatic,fwd,sedan,other,nissan,8153.200000000001
2016.0,unknown,4 ,gas,108000.0,clean,automatic,fwd,van,black,nissan,16972.800000000003
2017.0,unknown,8 ,diesel,70316.0,clean,automatic,4wd,pickup,black,nissan,61193.200000000004
2017.0,like new,8 ,gas,75538.0,clean,automatic,4wd,truck,white,ford,41337.200000000004
2008.0,good,4 ,gas,96000.0,clean,other,fwd,hatchback,white,nissan,5848.0
2017.0,excellent,8 ,gas,100473.0,clean,automatic,4wd,pickup,white,chevrolet,47593.200000000004
2002.0,good,6 ,gas,183599.0,clean,automatic,fwd,sedan,other,honda,2992.0
2012.0,excellent,4 ,gas,52925.0,clean,automatic,4wd,pickup,unknown,toyota,34680.0
2016.0,excellent,4 ,gas,106471.0,clean,automatic,fwd,sedan,black,dodge,12238.640000000001
2015.0,unknown,4 ,gas,60916.0,clean,automatic,4wd,truck,unknown,chevrolet,43518.64000000001
2013.0,excellent,4 ,gas,115805.0,clean,automatic,4wd,SUV,black,nissan,13598.640000000001
2005.0,excellent,8 ,gas,155087.0,clean,automatic,rwd,pickup,unknown,toyota,14953.2
2005.0,good,8 ,gas,270000.0,clean,automatic,4wd,SUV,white,toyota,13593.2
2013.0,like new,4 ,gas,112098.0,clean,automatic,fwd,SUV,other,gmc,14953.2
2016.0,unknown,4 ,gas,34432.0,clean,automatic,fwd,pickup,black,ford,51000.00000000001
1952.0,excellent,4 ,gas,200.0,clean,manual,rwd,convertible,other,mg,21760.0
2015.0,unknown,4 ,gas,62063.0,clean,automatic,rwd,sedan,white,bmw,24477.280000000002
2017.0,unknown,8 ,other,50501.0,clean,automatic,4wd,pickup,white,chevrolet,89753.20000000001
2014.0,unknown,4 ,gas,97297.0,clean,automatic,fwd,sedan,unknown,hyundai,175.44000000000003
1998.0,fair,8 ,gas,80000.0,clean,automatic,rwd,van,white,gmc,2713.2000000000003
2016.0,good,4 ,gas,65203.0,clean,other,fwd,hatchback,other,Scion,20386.4
2015.0,unknown,4 ,gas,82129.0,clean,automatic,fwd,sedan,other,toyota,15614.160000000002
2003.0,excellent,4 ,gas,70404.0,clean,automatic,4wd,pickup,black,ford,16313.2
2001.0,good,4 ,gas,368000.0,clean,manual,fwd,sedan,other,honda,3264.0000000000005
2018.0,unknown,4 ,gas,20602.0,clean,automatic,fwd,sedan,unknown,hyundai,394.40000000000003
2008.0,unknown,8 ,gas,120000.0,clean,automatic,rwd,SUV,unknown,ford,20332.0
2011.0,good,4 ,gas,162000.0,clean,automatic,fwd,SUV,other,hyundai,8158.64
2017.0,unknown,4 ,gas,99653.0,clean,automatic,4wd,SUV,unknown,ford,31273.2
2013.0,excellent,4 ,gas,94600.0,clean,automatic,4wd,SUV,white,toyota,20393.2
2018.0,unknown,4 ,gas,25707.0,clean,automatic,fwd,sedan,silver,toyota,32627.760000000002
2016.0,unknown,4 ,gas,56970.0,clean,automatic,fwd,sedan,other,nissan,13598.640000000001
2015.0,excellent,4 ,gas,90148.0,clean,automatic,fwd,sedan,unknown,kia,21753.2
2019.0,good,4 ,electric,16715.0,clean,other,fwd,hatchback,unknown,nissan,27186.4
2006.0,excellent,4 ,gas,48264.0,clean,automatic,rwd,pickup,white,ford,23118.640000000003
2005.0,excellent,8 ,gas,122247.0,clean,automatic,4wd,SUV,unknown,cadillac,12233.2
2020.0,good,8 ,gas,5591.0,clean,other,4wd,pickup,white,chevrolet,64722.4
2016.0,unknown,4 ,gas,89870.0,clean,automatic,rwd,sedan,other,cadillac,22695.68
2011.0,unknown,6 ,gas,117107.0,clean,automatic,fwd,SUV,other,toyota,19720.0
2012.0,unknown,6 ,gas,62665.0,clean,automatic,rwd,sedan,other,bmw,24477.280000000002
2002.0,good,4 ,gas,190000.0,clean,automatic,fwd,sedan,other,mazda,2244.0
2017.0,unknown,4 ,gas,28709.0,rebuilt,automatic,4wd,SUV,black,nissan,18972.0
2018.0,like new,8 ,gas,34372.0,clean,automatic,4wd,pickup,white,chevrolet,62124.8
2012.0,good,6 ,gas,130390.0,clean,automatic,fwd,SUV,white,ford,16048.000000000002
2010.0,unknown,6 ,gas,157940.0,clean,automatic,4wd,SUV,black,audi,17652.800000000003
2007.0,excellent,4 ,gas,148000.0,clean,automatic,4wd,SUV,other,honda,10193.2
2015.0,unknown,4 ,gas,13690.0,clean,automatic,fwd,sedan,white,toyota,23800.0
2012.0,good,6 ,gas,43182.0,clean,other,4wd,pickup,white,toyota,40786.4
2016.0,good,4 ,gas,40668.0,clean,other,fwd,hatchback,other,Scion,21746.4
2017.0,good,4 ,gas,40152.0,salvage,automatic,fwd,sedan,silver,nissan,9248.0
2017.0,good,8 ,diesel,31337.0,clean,automatic,4wd,truck,white,ford,81586.40000000001
2018.0,unknown,4 ,gas,44646.0,clean,automatic,4wd,truck,other,ford,61198.64000000001
2015.0,good,4 ,diesel,47695.0,clean,automatic,rwd,sedan,other,chevrolet,16982.32
1995.0,good,8 ,diesel,121000.0,clean,manual,rwd,pickup,other,gmc,8160.000000000001
2017.0,unknown,6 ,gas,39747.0,clean,automatic,fwd,van,unknown,dodge,42024.0
2015.0,unknown,6 ,gas,158550.0,clean,automatic,fwd,van,other,dodge,8772.0
2004.0,good,8 ,gas,197000.0,clean,automatic,rwd,SUV,black,toyota,10200.0
2015.0,good,4 ,other,58793.0,clean,automatic,rwd,sedan,unknown,bmw,30722.4
2012.0,good,4 ,gas,105001.0,clean,automatic,4wd,SUV,other,Suzuki,10132.0
2018.0,good,4 ,other,29840.0,clean,other,fwd,sedan,white,honda,25282.4
2019.0,unknown,8 ,diesel,15944.0,clean,automatic,4wd,truck,unknown,ford,108455.92000000001
2009.0,good,6 ,gas,197.0,clean,automatic,fwd,sedan,other,chevrolet,5032.0
2017.0,unknown,6 ,gas,59155.0,clean,automatic,rwd,SUV,black,toyota,37944.0
2009.0,unknown,8 ,gas,92518.0,clean,automatic,4wd,SUV,white,chevrolet,29917.280000000002
2018.0,unknown,8 ,gas,34478.0,clean,automatic,4wd,truck,unknown,chevrolet,58477.280000000006
2016.0,excellent,4 ,gas,80971.0,clean,automatic,4wd,pickup,unknown,gmc,40772.8
2018.0,good,4 ,gas,5911.0,clean,other,fwd,hatchback,black,ford,25282.4
2012.0,unknown,6 ,gas,110617.0,clean,automatic,fwd,SUV,other,toyota,25319.120000000003
2019.0,like new,4 ,gas,21726.0,clean,automatic,fwd,SUV,other,mazda,41480.0
2008.0,good,8 ,gas,78537.0,clean,automatic,4wd,SUV,other,cadillac,24446.0
2015.0,unknown,4 ,gas,29060.0,clean,automatic,fwd,sedan,silver,kia,20372.800000000003
2003.0,unknown,4 ,gas,213623.0,clean,automatic,4wd,SUV,silver,honda,8132.8
2018.0,like new,4 ,gas,62335.0,clean,automatic,4wd,SUV,white,chevrolet,26860.000000000004
2018.0,good,4 ,gas,41295.0,clean,automatic,rwd,SUV,unknown,bmw,47042.4
2021.0,like new,8 ,gas,12147.0,clean,automatic,4wd,truck,other,toyota,74800.0
2015.0,good,6 ,other,112913.0,clean,automatic,4wd,hatchback,white,ford,26503.68
2010.0,unknown,8 ,gas,140703.0,clean,automatic,4wd,pickup,other,nissan,14212.000000000002
2018.0,excellent,4 ,gas,17160.0,clean,automatic,4wd,sedan,other,nissan,21345.2
2020.0,unknown,4 ,gas,11751.0,clean,automatic,4wd,pickup,silver,toyota,64812.16
2014.0,unknown,4 ,gas,129402.0,clean,automatic,fwd,SUV,silver,honda,17376.72
2003.0,like new,6 ,gas,169003.0,clean,automatic,fwd,sedan,silver,honda,5168.0
2004.0,good,8 ,gas,151000.0,clean,automatic,rwd,sedan,black,bmw,11560.0
2015.0,excellent,6 ,gas,68564.0,clean,automatic,4wd,pickup,white,toyota,44873.200000000004
2020.0,unknown,4 ,gas,1229.0,clean,automatic,4wd,truck,silver,gmc,63918.64000000001
2019.0,unknown,6 ,gas,45517.0,clean,automatic,fwd,van,other,dodge,29108.08
2012.0,unknown,8 ,diesel,170402.0,clean,automatic,4wd,truck,unknown,chevrolet,50318.64000000001
2017.0,unknown,4 ,electric,43329.0,clean,automatic,fwd,hatchback,other,chevrolet,23113.2
1988.0,excellent,8 ,gas,78000.0,clean,manual,4wd,truck,white,chevrolet,14416.000000000002
2014.0,excellent,6 ,gas,118000.0,clean,automatic,fwd,sedan,black,honda,3400.0000000000005
2017.0,unknown,4 ,gas,43876.0,clean,automatic,4wd,truck,black,ford,52432.08
2019.0,good,8 ,diesel,31000.0,clean,automatic,4wd,truck,white,chevrolet,67998.64
2007.0,excellent,4 ,gas,155037.0,clean,automatic,fwd,SUV,other,"155,037",8838.640000000001
2014.0,good,6 ,gas,116251.0,clean,automatic,fwd,sedan,black,chevrolet,11558.640000000001
2007.0,unknown,4 ,gas,108860.0,clean,automatic,fwd,sedan,other,chevrolet,8158.64
2019.0,unknown,4 ,gas,8501.0,clean,automatic,rwd,sedan,unknown,dodge,44880.0
2012.0,excellent,4 ,gas,99090.0,clean,automatic,4wd,SUV,black,honda,20393.2
2009.0,unknown,4 ,gas,58637.0,clean,automatic,fwd,sedan,other,dodge,9513.2
2008.0,unknown,4 ,gas,140517.0,clean,automatic,fwd,sedan,white,chevrolet,6118.64
2008.0,good,8 ,gas,217.0,clean,automatic,rwd,truck,white,gmc,12233.2
